transform,dtype,beta,rapidity,angle,num_samples,relative_l2_mean,relative_l2_p10,relative_l2_p90,relative_l2_max,max_absolute_mean,max_absolute_max
boost,float64,0.2475,0.2527479155013215,,48,2.218674329807585e-12,1.0577366889135953e-13,2.6048782701975747e-12,4.6347420619683154e-11,9.659752743066777e-12,1.7003887187172495e-10
boost,float64,0.27225,0.2792923414216047,,48,3.0436173555606094e-12,8.331574490309435e-14,3.047357364905468e-12,7.699716600479718e-11,1.3420698869356004e-11,1.742546107408316e-10
boost,float64,0.29700000000000004,0.3062261462528895,,48,2.6450294979517835e-12,1.6543857651492673e-13,2.9868495531266616e-12,5.7870751844272584e-11,9.864152029914752e-12,1.2311751618199196e-10
boost,float64,0.32175000000000004,0.33359797178825923,,48,2.8070685188351764e-12,1.0583445644418331e-13,3.1780319677312637e-12,7.034425340793698e-11,9.5808414731872e-12,1.5338219583327373e-10
boost,float64,0.34650000000000003,0.3614606895936885,,48,2.5051442831990514e-12,1.924997715622907e-13,6.007453070723161e-12,3.473459531242884e-11,1.197690890330135e-11,1.404316662956262e-10
boost,float64,0.37125,0.3898721450877456,,48,3.0507484083411596e-12,1.5740776822148458e-13,3.2835243484762814e-12,5.5506914310161704e-11,1.5125506316188142e-11,2.833240309030316e-10
boost,float64,0.396,0.4188960426937514,,48,2.9339242713895866e-12,1.8432185699954186e-13,3.085160612090457e-12,5.937791838829658e-11,1.542900558472911e-11,2.2314039505033634e-10
boost,float64,0.42075,0.4486030084323726,,48,2.8748739057787275e-12,1.1373552038625955e-13,4.617151662084445e-12,6.509072634678092e-11,1.2041245875827472e-11,1.5620837956475953e-10
boost,float64,0.4455,0.4790718773329895,,48,2.3823602516102162e-12,1.0295252441867859e-13,3.514802295583107e-12,2.7339835762665696e-11,1.191827235860754e-11,1.233813051726429e-10
boost,float64,0.47025,0.5103912680958285,,48,2.1655484390128848e-12,1.1221905283081177e-13,3.857944556074571e-12,2.477305331429974e-11,1.3140281686826091e-11,2.0685297918987544e-10
boost,float64,0.495,0.5426615282747135,,48,2.1386994784417582e-12,1.2042878537550648e-13,3.718386324047314e-12,2.3083757056825586e-11,1.1283060423472602e-11,1.1202549998756695e-10
boost,float64,0.5197499999999999,0.5759971624900828,,48,2.259692104170253e-12,1.308553570893356e-13,3.034568452494495e-12,3.816375437839552e-11,1.1444088009413914e-11,1.4677992155043285e-10
boost,float64,0.5445,0.6105298978293117,,48,3.383489187177643e-12,1.5744665694137697e-13,5.4499102634678545e-12,3.539537003330253e-11,1.7265252740215436e-11,2.5612978404865316e-10
boost,float64,0.5692499999999999,0.6464126008948009,,48,2.706593332429271e-12,1.1401691205216077e-13,4.151775792226045e-12,3.6786923839981915e-11,1.5626055571010822e-11,3.206286347534615e-10
boost,float64,0.594,0.6838243498742138,,48,4.2430123369405705e-12,1.353831122475086e-13,4.782250506885508e-12,1.2158323479904316e-10,2.094579660179748e-11,3.641145163157944e-10
boost,float64,0.61875,0.7229770987631133,,48,6.9917797693809595e-12,1.0855794860494949e-13,5.844948752405454e-12,2.326236439515511e-10,2.8433387299723705e-11,7.294214121600362e-10
boost,float64,0.6435,0.7641245766249617,,48,7.411216632053184e-12,1.6999444631533447e-13,7.494854417466877e-12,2.2483462231083135e-10,3.865356624187244e-11,7.32795601976477e-10
boost,float64,0.66825,0.8075743892856996,,48,8.876488904844063e-12,1.1734929989202895e-13,6.357017812826531e-12,3.1760621045367757e-10,3.9876248136838655e-11,1.0772525094182583e-09
boost,float64,0.693,0.853704817272969,,48,2.877752894107444e-12,1.6548057410112155e-13,6.297145537448951e-12,3.612865777321676e-11,1.920233069774291e-11,2.0627943797535409e-10
boost,float64,0.71775,0.902988685440707,,48,5.7960102371036026e-12,1.39113247101293e-13,6.463314732559712e-12,1.861899538491074e-10,3.322229065923684e-11,6.950777731162816e-10
boost,float64,0.7424999999999999,0.9560282112654439,,48,6.380813129774741e-12,1.2550891145515637e-13,7.575855907341278e-12,1.8040188831480708e-10,3.370400891248663e-11,7.083533759555394e-10
boost,float64,0.76725,1.0136075144469434,,48,6.660497230698118e-12,1.9635687983307185e-13,1.0227884011207681e-11,1.2181579057131854e-10,4.3267009477524855e-11,4.994697988536245e-10
boost,float64,0.792,1.076774756916779,,48,4.329415494705849e-12,1.2785845701884304e-13,1.0657139575843767e-11,4.940186631502277e-11,3.9185306041633616e-11,4.720900337318312e-10
boost,float64,0.81675,1.146976564364992,,48,5.6217174550705196e-12,2.381772514115822e-13,1.165947699267316e-11,6.395116367327394e-11,4.5321703132326453e-11,5.805464997621357e-10
boost,float64,0.8415,1.2262905712838925,,48,1.604771481370469e-11,2.1212932273823033e-13,1.1090460777807896e-11,5.32055706177304e-10,9.902757751543516e-11,2.7080186981720544e-09
boost,float64,0.86625,1.317856981538642,,48,1.7601021941190232e-11,2.1624739379969803e-13,1.3020004242260846e-11,5.304937406256509e-10,1.3837665966779747e-10,2.9500704101792508e-09
boost,float64,0.891,1.426756593214657,,48,8.227644360223582e-12,2.0739813357555926e-13,1.623003089396808e-11,1.2200711738415292e-10,8.277917601962985e-11,7.486313791105204e-10
boost,float64,0.91575,1.562037950309021,,48,2.520853747902152e-11,2.2030892474688915e-13,1.9597356878128677e-11,7.785518541640272e-10,2.353550965228379e-10,5.511962442028562e-09
boost,float64,0.9405,1.7423623191286886,,48,1.4382005698292425e-11,3.6933394667961004e-13,3.2005025968054484e-11,2.0646831688929482e-10,2.262738532423277e-10,2.742110538633824e-09
boost,float64,0.9652499999999999,2.0175975853315316,,48,3.834391419876381e-11,3.946675048465108e-13,5.912179163337369e-11,8.5259956720371e-10,5.772964359878943e-10,9.505503939521986e-09
boost,float64,0.99,2.6466524123622457,,48,1.3395052126769317e-10,1.5054383390587128e-12,1.9582712149935526e-10,3.206776214363415e-09,4.693156728475742e-09,6.617947434506277e-08
rotation,float64,,,0.0,48,0.0,0.0,0.0,0.0,0.0,0.0
rotation,float64,,,0.15707963267948966,48,1.0938790865186228e-12,5.1645221039222204e-14,2.1620293540403082e-12,1.2271096392910921e-11,5.764233419284596e-12,7.725020623183809e-11
rotation,float64,,,0.3141592653589793,48,1.9478043940936707e-12,8.59494461182648e-14,2.537793291520869e-12,2.7810959405176235e-11,1.1052687700259986e-11,3.0804692130459443e-10
